Date;Open;High;Low;Close;Predicted Median Price;Predicted Close
2011.05.17;1.41602;1.42379;1.41203;1.42353;1.41574996457;0.0
2011.05.18;1.4234;1.4286;1.41946;1.425;1.42010012133;0.0
2011.05.19;1.42501;1.43248;1.42061;1.43083;1.42371951428;0.0
2011.05.20;1.4309;1.4345;1.41326;1.41584;1.42745213583;0.0
2011.05.23;1.4139;1.4143;1.39691;1.40472;1.42101141144;0.0
2011.05.24;1.40472;1.41327;1.40018;1.41023;1.40532402528;0.0
2011.05.25;1.41023;1.41175;1.4013;1.4081;1.40752217349;0.0
2011.05.26;1.40811;1.42062;1.40676;1.41354;1.40601436863;0.0
2011.05.27;1.4135;1.43237;1.4125;1.43177;1.41360330194;0.0
2011.05.30;1.43095;1.43102;1.42566;1.42859;1.42560111039;0.0
2011.05.31;1.4285;1.4423;1.4285;1.4394;1.42784698019;0.0
2011.06.01;1.4396;1.44583;1.43071;1.4329;1.43476106509;0.0
2011.06.02;1.43291;1.45132;1.43249;1.44906;1.43432593048;0.0
2011.06.03;1.4489;1.46426;1.44508;1.46346;1.44343775255;0.0
2011.06.06;1.46288;1.46578;1.45569;1.45776;1.45589296172;0.0
2011.06.07;1.4577;1.46963;1.45634;1.46871;1.45930438887;0.0
2011.06.08;1.46873;1.46931;1.45641;1.45778;1.4643802275;0.0
2011.06.09;1.4579;1.4647;1.4477;1.45119;1.46133637938;0.0
2011.06.10;1.45121;1.45505;1.43222;1.43458;1.45449472811;0.0
2011.06.13;1.4329;1.44298;1.43206;1.44158;1.44136242369;0.0
2011.06.14;1.44155;1.44971;1.43782;1.44426;1.44096734306;0.0
2011.06.15;1.44424;1.44509;1.41561;1.41647;1.4444606429;0.0
2011.06.16;1.41646;1.42192;1.4073;1.42147;1.42718600295;0.0
2011.06.17;1.42147;1.43391;1.4127;1.43022;1.41880069347;0.0
2011.06.20;1.42786;1.43276;1.41909;1.43039;1.42462434955;0.0
2011.06.21;1.43034;1.44211;1.4303;1.44102;1.42725832549;0.0
2011.06.22;1.44102;1.44401;1.43416;1.43547;1.43797393219;0.0
2011.06.23;1.43551;1.43567;1.41265;1.42552;1.43846035721;0.0
2011.06.24;1.42558;1.4306;1.41412;1.41893;1.42544338921;0.0
2011.06.27;1.41907;1.42921;1.41023;1.42866;1.42048420619;0.0
2011.06.28;1.42863;1.43968;1.4237;1.43705;1.42241365329;0.0
2011.06.29;1.43707;1.44477;1.43324;1.44342;1.43230836965;0.0
2011.06.30;1.44346;1.45376;1.44268;1.45013;1.44109314699;0.0
2011.07.01;1.45008;1.45514;1.44361;1.45239;1.44937235962;0.0
2011.07.04;1.45362;1.45773;1.44954;1.45399;1.44942373659;0.0
2011.07.05;1.45397;1.45528;1.4397;1.44286;1.45295460374;0.0
2011.07.06;1.44286;1.44662;1.4286;1.43188;1.44479245165;0.0
2011.07.07;1.4318;1.43739;1.42207;1.43634;1.43585400335;0.0
2011.07.08;1.4362;1.4369;1.4205;1.4264;1.43317562008;0.0
2011.07.11;1.4204;1.4227;1.39861;1.40287;1.42792496331;0.0
2011.07.12;1.40284;1.40607;1.38371;1.39741;1.40888813632;0.0
2011.07.13;1.39752;1.4192;1.39512;1.41667;1.3960771377;0.0
2011.07.14;1.41649;1.42808;1.41151;1.41419;1.41078053581;0.0
2011.07.15;1.4139;1.4199;1.40917;1.41552;1.41698194041;0.0
2011.07.18;1.41117;1.41331;1.4014;1.41114;1.41672921122;0.0
2011.07.19;1.41122;1.42169;1.40684;1.41547;1.40947233889;0.0
2011.07.20;1.41516;1.42393;1.41329;1.42149;1.41313085013;0.0
2011.07.21;1.42149;1.4434;1.41388;1.44238;1.41784232116;0.0
2011.07.22;1.44237;1.4437;1.43237;1.43568;1.43243504587;0.0
2011.07.25;1.43889;1.44162;1.43243;1.4376;1.43645413657;0.0
2011.07.26;1.43761;1.45246;1.43566;1.45097;1.43779484688;0.0
2011.07.27;1.45104;1.45359;1.43388;1.43682;1.44606976459;0.0
2011.07.28;1.43683;1.44002;1.42542;1.43332;1.43991719982;0.0
2011.07.29;1.43306;1.44127;1.42292;1.43966;1.43366987434;0.0
2011.08.01;1.4381;1.44529;1.41847;1.42492;1.43502921464;0.0
2011.08.02;1.42497;1.42827;1.41508;1.42028;1.42927761187;0.0
2011.08.03;1.42027;1.43439;1.4143;1.43222;1.42227073192;0.0
2011.08.04;1.43213;1.43714;1.40886;1.40903;1.42756572502;0.0
2011.08.05;1.4091;1.42976;1.40555;1.42807;1.41681289094;0.0
2011.08.08;1.44161;1.44316;1.4129;1.41769;1.4216590862;0.0
2011.08.09;1.4174;1.4376;1.4152;1.4374;1.42486884163;0.0
2011.08.10;1.4375;1.44;1.41616;1.41767;1.43094793976;0.0
2011.08.11;1.4176;1.42933;1.4103;1.42395;1.42401031881;0.0
2011.08.12;1.42396;1.42909;1.41493;1.42457;1.42218218672;0.0
2011.08.15;1.42642;1.44766;1.42488;1.44436;1.42209426735;0.0
2011.08.16;1.44426;1.44715;1.43537;1.44064;1.43805860356;0.0
2011.08.17;1.4408;1.45169;1.43246;1.44249;1.44113810171;0.0
2011.08.18;1.44251;1.44515;1.42709;1.43319;1.44267987834;0.0
2011.08.19;1.433;1.4452;1.4258;1.4396;1.43536676493;0.0
2011.08.22;1.438;1.4434;1.4346;1.4357;1.43706265392;0.0
2011.08.23;1.43573;1.44994;1.43529;1.44408;1.43638911358;0.0
2011.08.24;1.44404;1.44812;1.43792;1.44136;1.44346034218;0.0
2011.08.25;1.4412;1.4474;1.4327;1.43788;1.44275949736;0.0
2011.08.26;1.43789;1.45013;1.43283;1.44985;1.44057218647;0.0
2011.08.29;1.45;1.4548;1.4465;1.45096;1.44350763029;0.0
2011.08.30;1.451;1.45325;1.43841;1.44403;1.44944617516;0.0
2011.08.31;1.444;1.4468;1.43583;1.43688;1.44525889249;0.0
2011.09.01;1.4368;1.4384;1.4225;1.4258;1.4403209469;0.0
2011.09.02;1.4259;1.4288;1.4182;1.4205;1.43022816406;0.0
2011.09.05;1.4161;1.4172;1.406;1.40966;1.42280961199;0.0
2011.09.06;1.4096;1.4282;1.39719;1.39973;1.41147018395;0.0
2011.09.07;1.39961;1.41492;1.39915;1.40973;1.40850049201;0.0
2011.09.08;1.4096;1.4099;1.3872;1.3881;1.40907997325;0.0
2011.09.09;1.3882;1.3936;1.36276;1.36544;1.39577460184;0.0
2011.09.12;1.3587;1.36939;1.3498;1.3678;1.3741881401;0.0
2011.09.13;1.36773;1.37386;1.35575;1.36778;1.36334778367;0.0
2011.09.14;1.36776;1.37828;1.35907;1.37536;1.36495807934;0.0
2011.09.15;1.3753;1.3936;1.3703;1.3875;1.37047237648;0.0
2011.09.16;1.3876;1.38926;1.37535;1.37944;1.38487837894;0.0
2011.09.19;1.36904;1.37207;1.35864;1.36833;1.38100050057;0.0
2011.09.20;1.36862;1.37439;1.35931;1.36987;1.36557485844;0.0
2011.09.21;1.37036;1.37964;1.35631;1.35723;1.36598572639;0.0
2011.09.22;1.35647;1.36006;1.3385;1.34612;1.36278515458;0.0
2011.09.23;1.34596;1.35668;1.34183;1.34984;1.34931431948;0.0
2011.09.26;1.3521;1.35499;1.33623;1.35319;1.35027219925;0.0
2011.09.27;1.35323;1.36679;1.34793;1.35858;1.34847008824;0.0
2011.09.28;1.35839;1.36897;1.35326;1.3542;1.35636823527;0.0
2011.09.29;1.3541;1.36783;1.35194;1.35962;1.35738750222;0.0
2011.09.30;1.35948;1.36006;1.33834;1.33843;1.35887546886;0.0
2011.10.03;1.33421;1.33808;1.31667;1.31757;1.34547387424;0.0
2011.10.04;1.31751;1.33687;1.31455;1.33471;1.3248041417;0.0
2011.10.05;1.33468;1.33836;1.326;1.33472;1.32872350727;0.0
2011.10.06;1.3347;1.34501;1.32416;1.34362;1.33097802776;0.0
2011.10.07;1.34358;1.35243;1.33562;1.33562;1.33782621059;0.0
2011.10.10;1.33881;1.3698;1.33777;1.36417;1.34091638152;0.0
2011.10.11;1.36422;1.36835;1.35655;1.36382;1.3573977213;0.0
2011.10.12;1.36382;1.38332;1.35825;1.37906;1.36081933332;0.0
2011.10.13;1.37901;1.38261;1.36851;1.3776;1.37174482133;0.0
2011.10.14;1.37749;1.38938;1.37232;1.38772;1.37537140062;0.0
2011.10.17;1.38659;1.39141;1.37253;1.3736;1.38247469155;0.0
2011.10.18;1.37362;1.38173;1.36525;1.3751;1.37885408529;0.0
2011.10.19;1.37518;1.3869;1.37248;1.37572;1.37357797627;0.0
2011.10.20;1.37584;1.38424;1.36562;1.37777;1.37770337586;0.0
2011.10.21;1.37777;1.3901;1.37038;1.38866;1.37642338238;0.0
2011.10.24;1.38393;1.39564;1.3822;1.39275;1.3837966755;0.0
2011.10.25;1.39285;1.39599;1.38485;1.3908;1.39036618612;0.0
2011.10.26;1.3908;1.39748;1.37982;1.39038;1.3907601392;0.0
2011.10.27;1.39036;1.42473;1.3864;1.41868;1.38958710162;0.0
2011.10.28;1.4187;1.42003;1.41334;1.41448;1.40782902879;0.0
2011.10.31;1.41505;1.41695;1.38285;1.38594;1.41418678008;0.0
2011.11.01;1.38595;1.38711;1.36081;1.36982;1.39631105512;0.0
2011.11.02;1.37004;1.38284;1.36361;1.37476;1.3763750274;0.0
2011.11.03;1.37473;1.38549;1.36564;1.38139;1.37360216311;0.0
2011.11.04;1.38143;1.38673;1.37109;1.37906;1.37793267747;0.0
2011.11.07;1.38272;1.38309;1.36812;1.37748;1.379359775;0.0
2011.11.08;1.37742;1.38466;1.37243;1.38319;1.37916580101;0.0
2011.11.09;1.38323;1.38587;1.3523;1.35421;1.38084462858;0.0
2011.11.10;1.35408;1.36527;1.34837;1.36042;1.36362638764;0.0
2011.11.11;1.36035;1.37947;1.3578;1.37434;1.35811185982;0.0
2011.11.14;1.38079;1.38086;1.35915;1.36306;1.36949440119;0.0
2011.11.15;1.3631;1.36403;1.3496;1.35383;1.36797816891;0.0
2011.11.16;1.35383;1.35567;1.34284;1.34622;1.35737268262;0.0
2011.11.17;1.34606;1.35396;1.34215;1.34582;1.34900724478;0.0
2011.11.18;1.34584;1.36139;1.3447;1.35207;1.34648590352;0.0
2011.11.21;1.35109;1.35405;1.34298;1.34872;1.35167171059;0.0
2011.11.22;1.3487;1.35687;1.34689;1.35036;1.34876052229;0.0
2011.11.23;1.35028;1.35309;1.33199;1.33407;1.35247411407;0.0
2011.11.24;1.33409;1.34112;1.3316;1.33448;1.34008051145;0.0
2011.11.25;1.33447;1.33512;1.32118;1.32358;1.33592382926;0.0
2011.11.28;1.33228;1.33982;1.32724;1.33185;1.32399023607;0.0
2011.11.29;1.33187;1.34415;1.32854;1.33157;1.33310727949;0.0
2011.11.30;1.33156;1.35328;1.3259;1.34442;1.33516624279;0.0
2011.12.01;1.34487;1.35209;1.3417;1.34596;1.3419234677;0.0
2011.12.02;1.34592;1.35481;1.33627;1.33893;1.34561127612;0.0
2011.12.05;1.34231;1.34859;1.33747;1.33995;1.34199741085;0.0
2011.12.06;1.33993;1.34276;1.33332;1.34015;1.34154461126;0.0
2011.12.07;1.34;1.3452;1.335;1.3411;1.33762893854;0.0
2011.12.08;1.34112;1.34592;1.32887;1.33396;1.34097898492;0.0
2011.12.09;1.33397;1.34332;1.3281;1.33832;1.33665687703;0.0
2011.12.12;1.33809;1.33809;1.31628;1.31869;1.33691250712;0.0
2011.12.13;1.31854;1.32365;1.30089;1.30358;1.32422812967;0.0
2011.12.14;1.30364;1.30641;1.29451;1.29822;1.3099500256;0.0
2011.12.15;1.29821;1.30497;1.29567;1.30146;1.30090025247;0.0
2011.12.16;1.30144;1.30838;1.2995;1.30427;1.30078797627;0.0
2011.12.19;1.30404;1.30437;1.29828;1.29969;1.30496773913;0.0
2011.12.20;1.29965;1.31315;1.29927;1.3081;1.30177894459;0.0
2011.12.21;1.30804;1.31975;1.30249;1.30475;1.30647516877;0.0
2011.12.22;1.30475;1.3119;1.30169;1.30495;1.30725185181;0.0
2011.12.23;1.30463;1.30943;1.30259;1.30276;1.30542767009;0.0
2011.12.26;1.3055;1.30817;1.30502;1.30514;1.30404031888;0.0
2011.12.27;1.3053;1.30829;1.30425;1.30685;1.30592086229;0.0
2011.12.28;1.3067;1.30798;1.29117;1.29399;1.30695843801;0.0
2011.12.29;1.29399;1.2964;1.2858;1.29603;1.29812936671;0.0
2011.12.30;1.29617;1.29983;1.29039;1.29596;1.29323225751;0.0
2012.01.02;1.29434;1.2971;1.29169;1.29337;1.29427345377;0.0
2012.01.03;1.29331;1.30762;1.29312;1.30481;1.29391925627;0.0
2012.01.04;1.30479;1.30725;1.28974;1.2941;1.30175330701;0.0
2012.01.05;1.2941;1.29461;1.27708;1.27863;1.29699867187;0.0
2012.01.06;1.27864;1.28124;1.26972;1.2714;1.2841927228;0.0
2012.01.09;1.26926;1.27851;1.26659;1.27637;1.27403655894;0.0
2012.01.10;1.27637;1.2818;1.27427;1.27766;1.2738560958;0.0
2012.01.11;1.27763;1.27899;1.2662;1.27061;1.27761767976;0.0
2012.01.12;1.27061;1.28448;1.26988;1.28127;1.27294144501;0.0
2012.01.13;1.28127;1.28781;1.26239;1.26744;1.27897976871;0.0
2012.01.16;1.26328;1.26872;1.26256;1.26659;1.27179790374;0.0
2012.01.17;1.26659;1.28088;1.26484;1.2736;1.26680176313;0.0
2012.01.18;1.27354;1.28676;1.27338;1.2862;1.271443478;0.0
2012.01.19;1.28619;1.29709;1.28387;1.29673;1.28158583804;0.0
2012.01.20;1.29673;1.29862;1.28871;1.29287;1.29200270417;0.0
2012.01.23;1.28765;1.30534;1.28758;1.30107;1.29276351284;0.0
2012.01.24;1.3011;1.30626;1.29531;1.30349;1.2971615741;0.0
2012.01.25;1.30341;1.31201;1.29306;1.31049;1.2995628133;0.0
2012.01.26;1.31053;1.31837;1.30898;1.31064;1.30433557999;0.0
2012.01.27;1.31064;1.32338;1.30772;1.32133;1.31093838949;0.0
2012.01.30;1.3223;1.32257;1.30762;1.31431;1.31771794403;0.0
2012.01.31;1.31431;1.32137;1.30415;1.30826;1.31584886749;0.0
2012.02.01;1.30825;1.32184;1.30257;1.31593;1.31039194205;0.0
2012.02.02;1.31593;1.31963;1.3085;1.31431;1.31353114083;0.0
2012.02.03;1.31431;1.32053;1.30655;1.31554;1.31345681066;0.0
2012.02.06;1.31128;1.31412;1.30272;1.31294;1.31504087597;0.0
2012.02.07;1.31282;1.32701;1.30889;1.32591;1.3115195018;0.0
2012.02.08;1.32592;1.32882;1.32207;1.326;1.32019711684;0.0
2012.02.09;1.32598;1.3321;1.32146;1.32848;1.32463179726;0.0
2012.02.10;1.32848;1.32906;1.3155;1.31939;1.32644076986;0.0
2012.02.13;1.32073;1.32839;1.31851;1.31851;1.32255895006;0.0
2012.02.14;1.31852;1.32156;1.30798;1.31326;1.32189651615;0.0
2012.02.15;1.31321;1.31903;1.30434;1.30637;1.31545723223;0.0
2012.02.16;1.30655;1.3159;1.29739;1.31294;1.31023696374;0.0
2012.02.17;1.31295;1.31974;1.31148;1.3137;1.31018958257;0.0
2012.02.20;1.31786;1.32764;1.31719;1.32426;1.31456114441;0.0
2012.02.21;1.32433;1.32928;1.31863;1.32319;1.32293681944;0.0
2012.02.22;1.3231;1.32658;1.321;1.32467;1.32380906322;0.0
2012.02.23;1.32493;1.3378;1.32309;1.33716;1.32414848065;0.0
2012.02.24;1.33712;1.34845;1.33564;1.34437;1.33179535102;0.0
2012.02.27;1.34622;1.3479;1.3366;1.33964;1.34098309542;0.0
2012.02.28;1.33951;1.3471;1.33887;1.34576;1.34101804704;0.0
2012.02.29;1.34568;1.34854;1.33144;1.33234;1.34434444761;0.0
2012.03.01;1.33234;1.33559;1.32817;1.33082;1.33734654879;0.0
2012.03.02;1.33088;1.33323;1.31869;1.31956;1.33179103454;0.0
2012.03.05;1.31907;1.32411;1.31598;1.32163;1.32449252371;0.0
2012.03.06;1.3216;1.32255;1.3103;1.31108;1.32220027676;0.0
2012.03.07;1.31106;1.31639;1.30972;1.3148;1.31572546241;0.0
2012.03.08;1.31479;1.32907;1.3135;1.32732;1.31518774357;0.0
2012.03.09;1.32734;1.32771;1.30962;1.31218;1.3228250033;0.0
2012.03.12;1.31112;1.31586;1.30783;1.31487;1.31606463871;0.0
2012.03.13;1.31487;1.31909;1.30517;1.30816;1.3132382912;0.0
2012.03.14;1.3081;1.309;1.30109;1.30295;1.31040903132;0.0
2012.03.15;1.30295;1.3119;1.30037;1.30782;1.30485897568;0.0
2012.03.16;1.30785;1.3187;1.30488;1.3172;1.30738668059;0.0
2012.03.19;1.3179;1.32651;1.31414;1.32366;1.31314957635;0.0
2012.03.20;1.32368;1.3252;1.3172;1.32237;1.32064984858;0.0
2012.03.21;1.32236;1.32846;1.31784;1.32127;1.32123644134;0.0
2012.03.22;1.32127;1.32543;1.31335;1.31976;1.32259240288;0.0
2012.03.23;1.31971;1.3293;1.31897;1.32674;1.31886400686;0.0
2012.03.26;1.32698;1.33673;1.31916;1.33581;1.32424211248;0.0
2012.03.27;1.33581;1.33853;1.33123;1.33143;1.33041473946;0.0
2012.03.28;1.33129;1.33733;1.32769;1.33155;1.3324441233;0.0
2012.03.29;1.33156;1.33456;1.32516;1.33006;1.33312991665;0.0
2012.03.30;1.33005;1.33751;1.32933;1.33379;1.3294701084;0.0
2012.04.02;1.33593;1.33802;1.32778;1.33183;1.3326969502;0.0
2012.04.03;1.3318;1.33671;1.32132;1.32322;1.33195448802;0.0
2012.04.04;1.32321;1.32384;1.31068;1.31417;1.32822828958;0.0
2012.04.05;1.31417;1.3164;1.30348;1.30648;1.31788667413;0.0
2012.04.06;1.30648;1.31123;1.30466;1.30843;1.3095830919;0.0
2012.04.09;1.31007;1.31333;1.30326;1.31044;1.30845313593;0.0
2012.04.10;1.31042;1.3144;1.30536;1.3081;1.30878918475;0.0
2012.04.11;1.3081;1.31565;1.30661;1.31089;1.30975196232;0.0
2012.04.12;1.31089;1.32123;1.31017;1.31867;1.31168830063;0.0
2012.04.13;1.31867;1.32008;1.30692;1.30745;1.31686125255;0.0
2012.04.16;1.30655;1.31476;1.29943;1.31418;1.31078473572;0.0
2012.04.17;1.31416;1.31723;1.30901;1.31262;1.30987530231;0.0
2012.04.18;1.31262;1.31411;1.30577;1.31225;1.31168435068;0.0
2012.04.19;1.31225;1.31652;1.30689;1.31365;1.3107060771;0.0
2012.04.20;1.31364;1.32276;1.31284;1.32153;1.31284526264;0.0
2012.04.23;1.31824;1.32102;1.31043;1.31555;1.31893233098;0.0
2012.04.24;1.31543;1.32176;1.31444;1.31951;1.31522881204;0.0
2012.04.25;1.31966;1.32361;1.31736;1.32156;1.31794248068;0.0
2012.04.26;1.32156;1.32627;1.3198;1.32183;1.32058953095;0.0
2012.04.27;1.32137;1.32699;1.31568;1.32522;1.32239201284;0.0
2012.04.30;1.32362;1.32664;1.32078;1.32392;1.32272492627;0.0
2012.05.01;1.32387;1.3283;1.32037;1.32359;1.32328782825;0.0
2012.05.02;1.32359;1.32409;1.31216;1.31572;1.32330634093;0.0
2012.05.03;1.31572;1.318;1.30957;1.31517;1.31807072453;0.0
2012.05.04;1.31517;1.31781;1.30801;1.30815;1.31473424844;0.0
2012.05.07;1.30106;1.30654;1.29542;1.30507;1.31114381469;0.0
2012.05.08;1.30498;1.30651;1.29822;1.30049;1.30384698383;0.0
2012.05.09;1.30051;1.30071;1.29113;1.29284;1.30214317275;0.0
2012.05.10;1.29278;1.29791;1.29238;1.29345;1.29548362778;0.0
2012.05.11;1.29346;1.29561;1.29047;1.2915;1.29503382196;0.0
2012.05.14;1.28996;1.29038;1.28211;1.28234;1.29281216487;0.0
2012.05.15;1.28231;1.2869;1.27217;1.27283;1.28549912241;0.0
2012.05.16;1.27283;1.27587;1.2681;1.27156;1.27791469066;0.0
2012.05.17;1.27154;1.2749;1.26667;1.2697;1.27259830982;0.0
2012.05.18;1.26972;1.27942;1.2642;1.27767;1.27036146612;0.0
2012.05.21;1.27627;1.28243;1.27249;1.28158;1.27378196741;0.0
2012.05.22;1.28167;1.28193;1.26579;1.26828;1.27905367727;0.0
2012.05.23;1.26824;1.26878;1.25453;1.25807;1.27132299182;0.0
2012.05.24;1.25811;1.26197;1.25156;1.2532;1.26117086983;0.0
2012.05.25;1.2532;1.26024;1.24963;1.25151;1.25561824704;0.0
2012.05.28;1.25744;1.26242;1.25248;1.25407;1.25344858479;0.0
2012.05.29;1.25404;1.25742;1.24612;1.25015;1.25629083199;0.0
2012.05.30;1.25015;1.25045;1.23615;1.23657;1.25210939563;0.0
2012.05.31;1.23657;1.24284;1.23365;1.23641;1.24216631215;0.0
2012.06.01;1.2364;1.24579;1.22882;1.24324;1.23753720508;0.0
2012.06.04;1.24158;1.25094;1.23859;1.24986;1.23898071704;0.0
2012.06.05;1.2498;1.25411;1.24101;1.24516;1.24511257792;0.0
2012.06.06;1.24517;1.25853;1.24409;1.25809;1.24648914619;0.0
2012.06.07;1.25809;1.26252;1.25402;1.25584;1.2539938019;0.0
2012.06.08;1.25596;1.25747;1.24353;1.25157;1.25556925491;0.0
2012.06.11;1.26393;1.26679;1.24805;1.24821;1.25059583479;0.0
2012.06.12;1.24816;1.25288;1.24425;1.25029;1.25239605725;0.0
2012.06.13;1.25028;1.26103;1.24737;1.25559;1.24959189115;0.0
2012.06.14;1.25559;1.26365;1.25421;1.26319;1.25439766594;0.0
2012.06.15;1.2632;1.26643;1.25919;1.26329;1.2601724226;0.0
2012.06.18;1.26974;1.2747;1.25572;1.25747;1.262837044;0.0
2012.06.19;1.25746;1.27304;1.25687;1.26851;1.26149933474;0.0
2012.06.20;1.26851;1.27426;1.26378;1.27056;1.2656126316;0.0
2012.06.21;1.27054;1.2707;1.25316;1.25386;1.26890166438;0.0
2012.06.22;1.25383;1.25832;1.25194;1.25674;1.25943825685;0.0
2012.06.25;1.25476;1.25573;1.2471;1.25031;1.25759030638;0.0
2012.06.26;1.25031;1.25302;1.24418;1.24905;1.25099093258;0.0
2012.06.27;1.24901;1.2508;1.24454;1.24676;1.24922007562;0.0
2012.06.28;1.2467;1.2524;1.24072;1.24426;1.24774712535;0.0
2012.06.29;1.24425;1.26924;1.24328;1.2662;1.24678713484;0.0
2012.07.02;1.26767;1.26801;1.25683;1.2576;1.25903237042;0.0
2012.07.03;1.25755;1.26268;1.25591;1.26069;1.25966365788;0.0
2012.07.04;1.26068;1.26076;1.25081;1.25245;1.26011052467;0.0
2012.07.05;1.25246;1.25385;1.23638;1.23909;1.25457156396;0.0
2012.07.06;1.23909;1.24012;1.226;1.22867;1.24453309821;0.0
2012.07.09;1.2262;1.2324;1.22559;1.23122;1.23225722223;0.0
2012.07.10;1.23122;1.23337;1.22355;1.2249;1.23044517974;0.0
2012.07.11;1.22491;1.22965;1.22128;1.22379;1.22827882925;0.0
2012.07.12;1.22381;1.22481;1.21669;1.22025;1.22617049741;0.0
2012.07.13;1.22017;1.22562;1.21624;1.2247;1.22202120481;0.0
2012.07.16;1.22673;1.22894;1.21754;1.22705;1.22142141579;0.0
2012.07.17;1.22707;1.23165;1.21889;1.22927;1.22393820193;0.0
2012.07.18;1.22928;1.23058;1.22167;1.22828;1.22685109123;0.0
2012.07.19;1.22826;1.23236;1.22291;1.22795;1.2259862157;0.0
2012.07.20;1.22795;1.22827;1.21442;1.21555;1.22758451827;0.0
2012.07.23;1.212;1.21444;1.20672;1.21162;1.21930387758;0.0
2012.07.24;1.21162;1.21378;1.20421;1.20594;1.21167073858;0.0
2012.07.25;1.20596;1.21702;1.20534;1.21573;1.20758249154;0.0
2012.07.26;1.21574;1.23292;1.21175;1.22822;1.21303064634;0.0
2012.07.27;1.2282;1.23896;1.22417;1.23201;1.22367575103;0.0
2012.07.30;1.22972;1.23102;1.22253;1.22598;1.23078227664;0.0
2012.07.31;1.22598;1.23299;1.2249;1.23034;1.22644495612;0.0
2012.08.01;1.23035;1.23364;1.22182;1.22255;1.22832677633;0.0
2012.08.02;1.22254;1.24041;1.21338;1.21803;1.22469236595;0.0
2012.08.03;1.21804;1.23923;1.21666;1.23859;1.22378017045;0.0
2012.08.06;1.23971;1.24431;1.23417;1.24;1.23166723261;0.0
2012.08.07;1.23997;1.24417;1.23761;1.23985;1.23805802718;0.0
2012.08.08;1.23985;1.24022;1.23268;1.23643;1.23990884097;0.0
2012.08.09;1.23645;1.23871;1.22671;1.23046;1.23741403435;0.0
2012.08.10;1.23049;1.23165;1.22415;1.22877;1.23193568638;0.0
2012.08.13;1.22899;1.23734;1.22609;1.23321;1.2280993372;0.0
2012.08.14;1.2332;1.23856;1.23171;1.2321;1.23265245373;0.0
2012.08.15;1.23215;1.23434;1.22641;1.22867;1.23469008834;0.0
2012.08.16;1.22895;1.23727;1.2257;1.23553;1.23117254919;0.0
2012.08.17;1.23556;1.2382;1.22891;1.2332;1.23247734858;0.0
2012.08.20;1.23383;1.23686;1.22951;1.23453;1.23207189599;0.0
2012.08.21;1.23451;1.24874;1.23418;1.24717;1.23310062414;0.0
2012.08.22;1.24716;1.25379;1.24312;1.25285;1.24320719755;0.0
2012.08.23;1.25286;1.25893;1.25232;1.25631;1.24940500414;0.0
2012.08.24;1.25635;1.25677;1.24816;1.25117;1.25455814325;0.0
2012.08.27;1.25114;1.25355;1.249;1.24987;1.2519606007;0.0
2012.08.28;1.24987;1.25765;1.24653;1.25642;1.25023339799;0.0
2012.08.29;1.25641;1.25733;1.25188;1.25296;1.25263187369;0.0
2012.08.30;1.25293;1.25636;1.24873;1.2506;1.25367007842;0.0
2012.08.31;1.25058;1.26374;1.24937;1.25744;1.25308773133;0.0
2012.09.03;1.25704;1.26109;1.25602;1.25921;1.2574769055;0.0
2012.09.04;1.2592;1.26278;1.25552;1.25659;1.25869673182;0.0
2012.09.05;1.25666;1.26242;1.25016;1.25991;1.25749878107;0.0
2012.09.06;1.2599;1.26513;1.25613;1.26304;1.25775964351;0.0
2012.09.07;1.26306;1.28169;1.26262;1.28158;1.26134792202;0.0
2012.09.10;1.28083;1.28115;1.27558;1.27579;1.27405229587;0.0
2012.09.11;1.27579;1.2871;1.27545;1.28544;1.27633428256;0.0
2012.09.12;1.28544;1.29363;1.28158;1.28988;1.28229208568;0.0
2012.09.13;1.28986;1.30014;1.28551;1.29878;1.28738364593;0.0
2012.09.14;1.2987;1.31686;1.29799;1.31275;1.29350666226;0.0
2012.09.17;1.31188;1.31716;1.30834;1.31166;1.30698204477;0.0
2012.09.18;1.31163;1.31204;1.30292;1.30473;1.31182777448;0.0
2012.09.19;1.30473;1.30848;1.29932;1.30479;1.30798670775;0.0
2012.09.20;1.30477;1.30585;1.2919;1.29677;1.30500084125;0.0
2012.09.21;1.29678;1.30477;1.29556;1.29837;1.29858698702;0.0
2012.09.24;1.29754;1.29895;1.2891;1.293;1.2994983153;0.0
2012.09.25;1.29299;1.29705;1.28862;1.28996;1.29516394856;0.0
2012.09.26;1.28989;1.29126;1.28352;1.28723;1.29367532026;0.0
2012.09.27;1.28722;1.29279;1.28287;1.29126;1.28863690221;0.0
2012.09.28;1.29125;1.29594;1.28385;1.28573;1.28979145767;0.0
2012.10.01;1.28432;1.29384;1.28035;1.28874;1.28757454081;0.0
2012.10.02;1.28874;1.29675;1.28801;1.29192;1.28831089609;0.0
2012.10.03;1.29191;1.29368;1.28773;1.29049;1.2923294824;0.0
2012.10.04;1.29048;1.30313;1.2901;1.30172;1.29104441849;0.0
2012.10.05;1.30172;1.30713;1.2994;1.30325;1.29807199017;0.0
2012.10.08;1.3024;1.30249;1.29377;1.29674;1.30200548931;0.0
2012.10.09;1.29672;1.29906;1.28589;1.2885;1.29766679758;0.0
2012.10.10;1.28842;1.29133;1.28353;1.2875;1.29167777154;0.0
2012.10.11;1.28746;1.29515;1.28255;1.29274;1.28852269538;0.0
